38,1,697.4,1058.81,94.47000000000003,99.48000000000002,1,4,0.0
39,1,696.06,1057.84,94.46000000000004,99.49000000000001,1,4,0.0
40,1,694.71,1056.88,94.46999999999991,99.48999999999978,1,4,0.0
41,1,693.36,1055.92,94.47000000000003,99.48000000000002,1,4,0.0
42,1,692.01,1054.96,94.47000000000003,99.48000000000002,1,4,0.0
43,1,690.66,1053.99,94.47000000000003,99.49000000000001,1,4,0.0
44,1,689.31,1053.03,94.47000000000003,99.48000000000002,1,4,0.0
45,1,687.97,1052.07,94.45999999999992,99.48000000000002,1,4,0.0
46,1,686.62,1051.1,94.47000000000003,99.49000000000001,1,4,0.0
47,1,685.27,1050.14,94.47000000000003,99.47999999999979,1,4,0.0
48,1,676.6,1049.27,94.47000000000003,99.49000000000001,1,4,0.0
49,1,667.93,1048.41,94.47000000000003,99.48000000000002,1,4,0.0
50,1,659.27,1049.27,94.46000000000004,99.49000000000001,1,4,0.0
51,1,650.6,1050.14,94.47000000000003,99.47999999999979,1,4,0.0
52,1,641.06,1048.41,94.47000000000003,99.48000000000002,1,4,0.0
53,1,631.53,1046.67,94.47000000000003,99.49000000000001,1,4,0.0
54,1,621.99,1047.54,94.47000000000003,99.48000000000002,1,4,0.0
55,1,612.46,1048.41,94.46999999999991,99.48000000000002,1,4,0.0
56,1,603.79,1050.14,94.47000000000003,99.47999999999979,1,4,0.0
57,1,595.12,1051.87,94.47000000000003,99.49000000000001,1,4,0.0
58,1,584.72,1049.27,94.47000000000003,99.49000000000001,1,4,0.0
59,1,574.32,1046.67,94.46999999999991,99.49000000000001,1,4,1.0
60,1,561.32,1048.41,94.46999999999991,99.48000000000002,1,4,1.0
61,1,548.32,1050.14,94.46999999999991,99.47999999999979,1,4,1.0
62,1,537.92,1052.74,94.47000000000003,99.49000000000001,1,4,1.0
63,1,527.52,1055.34,94.47000000000003,99.49000000000001,1,4,1.0
63,2,1036.38,1096.71,43.61999999999989,154.27999999999997,1,5,0.0
63,3,1025.98,978.83,54.01999999999998,131.7399999999999,1,5,0.0
64,1,511.92,1056.21,94.45999999999998,99.48000000000002,1,4,1.0
64,2,1029.44,1096.71,50.559999999999945,154.27999999999997,1,5,0.0
64,3,1019.89,978.83,60.110000000000014,131.7399999999999,1,5,0.0
65,1,496.31,1057.08,94.46999999999997,99.48000000000002,1,4,1.0
65,2,1022.5,1096.71,57.5,154.27999999999997,1,5,0.0
65,3,1013.8,978.83,66.20000000000005,131.7399999999999,1,5,0.0
66,1,486.78,1057.08,94.47000000000003,99.48000000000002,1,4,1.0
66,2,1006.9,1096.71,73.10000000000002,162.08999999999992,1,5,0.0
66,3,996.45,978.83,83.54999999999995,131.7399999999999,1,5,0.0
67,1,477.24,1057.08,94.47000000000003,99.48000000000002,1,4,1.0
67,2,991.3,1096.71,88.70000000000005,169.88999999999987,1,5,0.0
67,3,979.1,978.83,100.89999999999998,131.7399999999999,1,5,0.0
68,1,463.38,1063.14,94.46000000000004,99.49000000000001,1,4,1.0
68,2,977.45,1096.71,102.54999999999995,169.88999999999987,1,5,0.0
68,3,963.48,984.89,108.72000000000003,131.7500000000001,1,5,0.0
69,1,449.51,1069.21,94.47000000000003,99.48000000000002,1,4,1.0
69,2,963.6,1096.71,116.39999999999998,169.88999999999987,1,5,1.0
69,3,947.87,990.96,116.53000000000009,131.75,1,5,0.0
70,1,438.24,1069.21,94.47000000000003,99.48000000000002,1,4,1.0
70,2,951.47,1099.31,128.52999999999997,169.8900000000001,1,5,1.0
70,3,937.47,991.83,116.52999999999997,131.7499999999999,1,5,0.0
71,1,426.97,1069.21,94.47000000000003,99.48000000000002,1,4,1.0
71,2,939.33,1101.91,140.66999999999996,169.88999999999987,1,5,1.0
71,3,927.06,992.69,116.53999999999996,131.75,1,5,1.0
72,1,409.64,1068.34,94.46000000000004,99.49000000000001,1,4,1.0
72,2,928.92,1101.91,151.08000000000004,169.88999999999987,1,5,1.0
72,3,915.8,995.29,116.52999999999997,131.75,1,5,1.0
73,1,392.3,1067.48,94.46999999999997,99.48000000000002,1,4,1.0
73,2,918.5,1101.91,161.5,169.88999999999987,1,5,1.0
73,3,904.53,997.89,116.52999999999997,131.7500000000001,1,5,1.0
74,1,378.43,1069.21,94.46999999999997,99.48000000000002,1,4,1.0
74,2,908.97,1104.51,161.5,169.8900000000001,1,5,1.0
74,3,893.26,995.29,116.52999999999997,131.75,1,5,1.0
75,1,364.56,1070.94,94.46999999999997,99.49000000000001,1,4,1.0
75,2,899.43,1107.11,161.5000000000001,169.8900000000001,1,5,1.0
75,3,881.99,992.69,116.52999999999997,131.75,1,5,1.0
76,1,353.3,1072.68,94.45999999999998,99.48000000000002,1,4,1.0
76,2,885.56,1107.97,165.85000000000014,172.48000000000002,1,5,1.0
76,3,867.26,991.83,116.52999999999997,131.7499999999999,1,5,1.0
76,4,1034.65,1013.5,45.34999999999991,128.27999999999997,1,5,0.0
77,1,342.03,1074.41,94.47000000000003,99.48000000000002,1,4,1.0
77,2,871.69,1108.84,170.21000000000004,175.06000000000017,1,5,1.0
77,3,852.52,990.96,116.52999999999997,131.75,1,5,1.0
77,4,1020.8,1013.5,59.200000000000045,128.27999999999997,1,5,0.0
77,5,1031.18,1136.58,48.819999999999936,124.81000000000017,1,5,0.0
78,1,325.56,1078.74,94.46999999999997,99.49000000000001,1,4,1.0
78,2,858.69,1107.11,170.21000000000004,175.06000000000017,1,5,1.0
78,3,845.59,992.69,116.52999999999997,131.75,1,5,1.0
78,4,1011.25,1007.0,68.75,134.77999999999997,1,5,0.0
78,5,1023.39,1136.58,56.610000000000014,130.87000000000012,1,5,0.0
79,1,309.09,1083.08,94.47000000000003,99.48000000000002,1,4,1.0
79,2,845.69,1105.37,170.20999999999992,175.06000000000017,1,5,1.0
79,3,838.65,994.43,116.52999999999997,131.7500000000001,1,5,1.0
79,4,1001.7,1000.5,78.29999999999995,141.27999999999997,1,5,0.0
79,5,1015.6,1136.58,64.39999999999998,136.92000000000007,1,5,0.0
80,1,293.49,1082.21,94.46999999999997,99.48000000000002,1,4,1.0
80,2,836.16,1104.51,170.20000000000005,175.05999999999995,1,5,1.0
80,3,828.25,997.03,116.52999999999997,131.75,1,5,1.0
80,4,988.75,998.7,91.25,143.07999999999993,1,5,0.0
80,5,1005.2,1136.58,74.79999999999995,136.92000000000007,1,5,0.0
81,1,277.89,1081.34,94.47000000000003,99.49000000000001,1,4,1.0
81,2,826.62,1103.64,170.21000000000004,175.05999999999995,1,5,1.0
81,3,817.85,999.63,116.52999999999997,131.7500000000001,1,5,1.0
81,4,975.8,996.9,104.20000000000005,144.88,1,5,0.0
81,5,994.8,1136.58,85.20000000000005,136.92000000000007,1,5,0.0
82,1,264.02,1084.81,94.47000000000003,99.49000000000001,1,4,1.0
82,2,818.82,1108.84,170.20999999999992,175.06000000000017,1,5,1.0
82,3,810.05,999.63,116.53000000000009,131.7500000000001,1,5,1.0
82,4,966.33,995.76,113.66999999999996,144.73000000000002,1,5,0.0
82,5,984.4,1136.58,95.60000000000002,136.92000000000007,1,5,0.0
83,1,250.15,1088.28,94.47,99.48000000000002,1,4,1.0
83,2,811.02,1114.04,170.20000000000005,175.05999999999995,1,5,1.0
83,3,802.25,999.63,116.52999999999997,131.7500000000001,1,5,1.0
83,4,956.87,994.62,123.13,144.58000000000004,1,5,1.0
83,5,974.0,1136.58,106.0,136.92000000000007,1,5,0.0
83,6,1040.07,514.06,39.930000000000064,80.58000000000004,1,4,0.0
84,1,236.28,1092.61,94.47,99.49000000000001,1,4,1.0
84,2,798.02,1115.77,170.20000000000005,175.06999999999994,1,5,1.0
84,3,786.65,1000.49,116.52999999999997,131.75,1,5,1.0
84,4,946.29,994.8,133.71000000000004,147.0,1,5,1.0
